year,make,manufacturer,model,drivetrain,vehicle_class,engine_size,cylinders,transmission,trans_type,num_gears,fuel_type,city,hwy,comb,comb_mpg,co2
2013,KIA,Hyundai,OPTIMA,2WD,MID-SIZE,2.4,4,AS6,A,6,X,9.9,6.7,8.5,33,196
2013,KIA,Hyundai,OPTIMA,2WD,MID-SIZE,2.4,4,M6,M,6,X,10,6.8,8.6,33,198
2014,KIA,Hyundai,OPTIMA,2WD,MID-SIZE,2,4,A6,A,6,X,11.7,7.6,9.9,29,228
2014,KIA,Hyundai,OPTIMA,2WD,MID-SIZE,2.4,4,A6,A,6,X,10.2,6.8,8.7,32,200
2015,KIA,Hyundai,OPTIMA,2WD,MID-SIZE,2,4,AS6,A,6,X,11.7,7.7,9.9,29,228
2015,KIA,Hyundai,OPTIMA,2WD,MID-SIZE,2.4,4,AS6,A,6,X,10.2,6.9,8.7,32,200
2016,INFINITI,Renault-Nissan,Q50 AWD,AWD,MID-SIZE,2,4,AS7,A,7,Z,10.6,8.4,9.6,29,226
2016,INFINITI,Renault-Nissan,Q50 AWD,AWD,MID-SIZE,3,6,AS7,A,7,Z,12.3,8.5,10.6,27,249
2016,INFINITI,Renault-Nissan,Q50S AWD,AWD,MID-SIZE,3,6,AS7,A,7,Z,12.9,9,11.1,25,262
2016,KIA,Hyundai,OPTIMA,2WD,FULL-SIZE,1.6,4,AM7,A,7,X,8.4,6.1,7.4,38,175
2016,INFINITI,Renault-Nissan,Q50S RED SPORT AWD,AWD,MID-SIZE,3,6,AS7,A,7,Z,12.3,9.1,10.8,26,256
2016,KIA,Hyundai,OPTIMA,2WD,FULL-SIZE,2,4,AS6,A,6,X,10.9,7.4,9.3,30,222
2016,INFINITI,Renault-Nissan,Q50 HYBRID AWD,AWD,COMPACT,3.5,6,AS7,A,7,Z,8.7,7.6,8.2,34,193
2016,INFINITI,Renault-Nissan,Q70 AWD,AWD,MID-SIZE,3.7,6,AS7,A,7,Z,13.2,9.7,11.6,24,274
2016,INFINITI,Renault-Nissan,Q70 AWD,AWD,MID-SIZE,5.6,8,AS7,A,7,Z,14.9,10.2,12.8,22,300
2016,KIA,Hyundai,OPTIMA,2WD,FULL-SIZE,2.4,4,AS6,A,6,X,9.4,6.5,8.1,35,193
2016,INFINITI,Renault-Nissan,QX50 AWD,AWD,STATION WAGON - SMALL,3.7,6,AS7,A,7,Z,13.7,9.7,11.9,24,279
2017,KIA,Hyundai,OPTIMA,2WD,FULL-SIZE,2.4,4,AS6,A,6,X,9.6,6.8,8.4,34,198
2016,INFINITI,Renault-Nissan,QX60 AWD,AWD,SUV - SMALL,3.5,6,AV7,AV,V,Z,12.2,8.9,10.7,26,252
2016,INFINITI,Renault-Nissan,QX60 HYBRID AWD,AWD,SUV - STANDARD,2.5,4,AV7,AV,V,X,8.9,8.4,8.7,32,204
2016,INFINITI,Renault-Nissan,QX70 AWD,AWD,SUV - SMALL,3.7,6,AS7,A,7,Z,14.5,10.7,12.8,22,301
2016,INFINITI,Renault-Nissan,QX80 4WD,4WD,SUV - STANDARD,5.6,8,AS7,A,7,Z,17.4,12.2,15.1,19,354
2018,Kia,Hyundai,Optima,2WD,FULL-SIZE,2,4,AS6,A,6,X,10.9,7.6,9.4,30,224
2018,Kia,Hyundai,Optima,2WD,FULL-SIZE,2.4,4,AS6,A,6,X,9.6,6.8,8.4,34,198
2019,Kia,Hyundai,Optima,2WD,FULL-SIZE,2,4,AS6,A,6,X,11.2,7.9,9.7,29,230
2019,Kia,Hyundai,Optima,2WD,FULL-SIZE,2.4,4,AS6,A,6,X,9.5,7.1,8.4,34,199
2017,KIA,Hyundai,OPTIMA FE,2WD,FULL-SIZE,2.4,4,AS6,A,6,X,9.3,6.6,8,35,190
2016,JAGUAR,JLR,F-TYPE R AWD CONVERTIBLE,AWD,TWO-SEATER,5,8,AS8,A,8,Z,15.7,10.4,13.3,21,311
2016,JAGUAR,JLR,F-TYPE R AWD COUPE,AWD,TWO-SEATER,5,8,AS6,A,6,Z,15.7,10.4,13.3,21,311
2018,Kia,Hyundai,Optima FE,2WD,FULL-SIZE,2.4,4,AS6,A,6,X,9.3,6.6,8,35,190
2011,KIA,Hyundai,OPTIMA HYBRID,2WD,MID-SIZE,2.4,4,AS6,A,6,X,6.9,6.2,6.6,43,152
2016,JAGUAR,JLR,F-TYPE S CONVERTIBLE AWD,AWD,TWO-SEATER,3,6,AS8,A,8,Z,13,9.1,11.3,25,264
2012,KIA,Hyundai,OPTIMA HYBRID,2WD,MID-SIZE,2.4,4,AS6,A,6,X,6.9,6.2,6.6,43,152
2013,KIA,Hyundai,OPTIMA HYBRID,2WD,MID-SIZE,2.4,4,AS6,A,6,X,6.5,5.9,6.2,46,143
2016,JAGUAR,JLR,F-TYPE S COUPE AWD,AWD,TWO-SEATER,3,6,AS8,A,8,Z,13,9.1,11.3,25,264
2016,JAGUAR,JLR,XF AWD ,AWD,MID-SIZE,3,6,AS8,A,8,Z,11.9,8.3,10.3,27,241
2016,JAGUAR,JLR,XJ R-SPORT 3.0 AWD,AWD,FULL-SIZE,3,6,AS8,A,8,Z,14,8.9,11.7,24,275
2016,JAGUAR,JLR,XJL 3.0 AWD PORTFOLIO,AWD,FULL-SIZE,3,6,AS8,A,8,Z,14.1,9.3,11.9,24,279
2014,KIA,Hyundai,OPTIMA HYBRID,2WD,MID-SIZE,2.4,4,AS6,A,6,X,6.5,5.9,6.2,46,143
2015,KIA,Hyundai,OPTIMA HYBRID,2WD,MID-SIZE,2.4,4,AS6,A,6,X,6.6,5.9,6.3,45,145
2016,KIA,Hyundai,OPTIMA HYBRID,2WD,MID-SIZE,2.4,4,AM6,A,6,X,6.6,5.9,6.3,45,147
2017,KIA,Hyundai,OPTIMA HYBRID,2WD,MID-SIZE,2,4,AS6,A,6,X,6,5.1,5.6,50,132
2018,Kia,Hyundai,Optima Hybrid,2WD,MID-SIZE,2,4,AM6,A,6,X,6,5.1,5.6,50,132
2019,Kia,Hyundai,Optima Hybrid,2WD,MID-SIZE,2,4,AM6,A,6,X,6.1,5.2,5.7,50,133
2016,JEEP,FCA,CHEROKEE 4X4,4WD,SUV - SMALL,2.4,4,A9,A,9,X,11.3,8.3,10,28,233
2016,JEEP,FCA,CHEROKEE 4X4 FFV,4WD,SUV - SMALL,2.4,4,A9,A,9,X,11.3,8.3,10,28,233
2016,JEEP,FCA,CHEROKEE 4X4 FFV,4WD,SUV - SMALL,2.4,4,A9,A,9,E,15.9,11,13.7,21,226
2016,JEEP,FCA,CHEROKEE 4X4,4WD,SUV - SMALL,3.2,6,A9,A,9,X,11.6,8.5,10.2,28,240
2016,JEEP,FCA,CHEROKEE 4X4 ACTIVE DRIVE II,4WD,SUV - SMALL,2.4,4,A9,A,9,X,11.4,8.6,10.1,28,238
2016,JEEP,FCA,CHEROKEE 4X4 ACTIVE DRIVE II,4WD,SUV - SMALL,3.2,6,A9,A,9,X,12.5,8.9,10.9,26,256
2016,JEEP,FCA,CHEROKEE TRAILHAWK 4X4,4WD,SUV - SMALL,2.4,4,A9,A,9,X,12.1,9.4,10.9,26,255
2016,JEEP,FCA,CHEROKEE TRAILHAWK 4X4,4WD,SUV - SMALL,3.2,6,A9,A,9,X,12.2,9,10.8,26,253
2013,KIA,Hyundai,OPTIMA HYBRID EX,2WD,MID-SIZE,2.4,4,AS6,A,6,X,6.7,6,6.4,44,147
2014,KIA,Hyundai,OPTIMA HYBRID EX,2WD,MID-SIZE,2.4,4,AS6,A,6,X,6.7,6,6.4,44,147
2015,KIA,Hyundai,OPTIMA HYBRID EX,2WD,MID-SIZE,2.4,4,AS6,A,6,X,6.7,6.1,6.4,44,147
2016,KIA,Hyundai,OPTIMA HYBRID EX,2WD,MID-SIZE,2.4,4,AM6,A,6,X,6.7,6.1,6.4,44,150
2016,JEEP,FCA,COMPASS 4X4,4WD,SUV - SMALL,2.4,4,A6,A,6,X,11.7,9.1,10.5,27,248
2016,JEEP,FCA,COMPASS 4X4,4WD,SUV - SMALL,2.4,4,M5,M,5,X,10.6,8.6,9.7,29,228
2016,JEEP,FCA,COMPASS 4X4 TRAIL RATED,4WD,SUV - SMALL,2.4,4,AV,AV,V,X,11.7,10.3,11.1,25,259
2016,JEEP,FCA,GRAND CHEROKEE 4X4,4WD,SUV - STANDARD,3.6,6,A8,A,8,X,12.8,9.5,11.3,25,265
2016,JEEP,FCA,GRAND CHEROKEE 4X4 (MDS),4WD,SUV - STANDARD,5.7,8,A8,A,8,X,16.7,10.7,14,20,329
2016,JEEP,FCA,GRAND CHEROKEE 4X4 DIESEL,4WD,SUV - STANDARD,3,6,A8,A,8,D,11.2,8.4,9.9,29,267
2016,JEEP,FCA,GRAND CHEROKEE SRT 4X4 (MDS),4WD,SUV - STANDARD,6.4,8,A8,A,8,Z,18.5,12.6,15.8,18,370
2017,KIA,Hyundai,OPTIMA TURBO,2WD,FULL-SIZE,2,4,AS6,A,6,X,10.9,7.6,9.4,30,224
2012,CHEVROLET,GM,ORLANDO,2WD,SUV - SMALL,2.4,4,AS6,A,6,X,12,8.2,10.3,27,237
2012,CHEVROLET,GM,ORLANDO,2WD,SUV - SMALL,2.4,4,M6,M,6,X,11.5,8,9.9,29,228
2013,CHEVROLET,GM,ORLANDO,2WD,SUV - SMALL,2.4,4,AS6,A,6,X,12.2,8.6,10.6,27,244
2016,JEEP,FCA,PATRIOT 4X4,4WD,SUV - SMALL,2.4,4,A6,A,6,X,11.7,9.1,10.5,27,248
2016,JEEP,FCA,PATRIOT 4X4,4WD,SUV - SMALL,2.4,4,M5,M,5,X,10.6,8.6,9.7,29,228
2016,JEEP,FCA,PATRIOT 4X4 TRAIL RATED,4WD,SUV - SMALL,2.4,4,AV,AV,V,X,11.7,10.3,11.1,25,259
2013,CHEVROLET,GM,ORLANDO,2WD,SUV - SMALL,2.4,4,M6,M,6,X,11.8,8.3,10.2,28,235
2014,CHEVROLET,GM,ORLANDO,2WD,SUV - SMALL,2.4,4,AS6,A,6,X,12.2,8.6,10.6,27,244
2014,CHEVROLET,GM,ORLANDO,2WD,SUV - SMALL,2.4,4,M6,M,6,X,11.8,8.3,10.2,28,235
2016,JEEP,FCA,RENEGADE 4X4,4WD,SUV - SMALL,1.4,4,M6,M,6,X,9.9,7.5,8.8,32,203
2016,JEEP,FCA,RENEGADE 4X4,4WD,SUV - SMALL,2.4,4,A9,A,9,X,11.2,8,9.8,29,229
2016,JEEP,FCA,WRANGLER 4X4,4WD,SUV - SMALL,3.6,6,A5,A,5,X,14.1,11.1,12.8,22,299
2016,JEEP,FCA,WRANGLER 4X4,4WD,SUV - SMALL,3.6,6,M6,M,6,X,14.2,11,12.8,22,299
2016,JEEP,FCA,WRANGLER UNLIMITED 4X4,4WD,SUV - SMALL,3.6,6,A5,A,5,X,14.8,11.7,13.4,21,314
2016,JEEP,FCA,WRANGLER UNLIMITED 4X4,4WD,SUV - SMALL,3.6,6,M6,M,6,X,15,11.4,13.4,21,312
2010,MITSUBISHI,Renault-Nissan,OUTLANDER,2WD,SUV - SMALL,2.4,4,AV,AV,V,X,10.9,8.6,9.8,29,225
2011,MITSUBISHI,Renault-Nissan,OUTLANDER,2WD,SUV - SMALL,2.4,4,AV,AV,V,X,10.3,8.3,9.4,30,216
2012,MITSUBISHI,Renault-Nissan,OUTLANDER,2WD,SUV - SMALL,2.4,4,AV,AV,V,X,10.3,8.3,9.4,30,216
2013,MITSUBISHI,Renault-Nissan,OUTLANDER,2WD,SUV - SMALL,2.4,4,AV6,AV,V,X,10.3,8.3,9.4,30,216
2014,MITSUBISHI,Renault-Nissan,OUTLANDER,2WD,SUV - SMALL,2.4,4,AV6,AV,V,X,9.5,7.5,8.6,33,198
2015,MITSUBISHI,Renault-Nissan,OUTLANDER,2WD,SUV - SMALL,2.4,4,AV6,AV,V,X,9.5,7.5,8.6,33,198
2016,MITSUBISHI,Renault-Nissan,OUTLANDER,2WD,SUV - SMALL,2.4,4,AV6,AV,V,X,9.2,7.5,8.4,34,193
2017,MITSUBISHI,Renault-Nissan,OUTLANDER,2WD,SUV - SMALL,2.4,4,AV6,AV,V,X,9.2,7.5,8.4,34,197
2017,CHRYSLER,FCA,PACIFICA,2WD,MINIVAN,3.6,6,A9,A,9,X,12.9,8.4,10.9,26,257
2018,Chrysler,FCA,Pacifica,2WD,MINIVAN,3.6,6,A9,A,9,X,12.9,8.4,10.9,26,259
2019,Chrysler,FCA,Pacifica,2WD,MINIVAN,3.6,6,A9,A,9,X,12.9,8.4,10.9,26,259
2017,CHRYSLER,FCA,PACIFICA (Stop-Start),2WD,MINIVAN,3.6,6,A9,A,9,X,12.4,8.4,10.6,27,249
2018,Chrysler,FCA,Pacifica (Stop-Start),2WD,MINIVAN,3.6,6,A9,A,9,X,12.4,8.4,10.6,27,249
2019,Chrysler,FCA,Pacifica (Stop-Start),2WD,MINIVAN,3.6,6,A9,A,9,X,12.4,8.4,10.6,27,249
2011,PORSCHE,VW,PANAMERA,2WD,FULL-SIZE,3.6,6,AS7,A,7,Z,13.1,8.8,11.2,25,258
2012,PORSCHE,VW,PANAMERA,2WD,FULL-SIZE,3.6,6,AS7,A,7,Z,13.1,8.8,11.2,25,258
2013,PORSCHE,VW,PANAMERA,2WD,FULL-SIZE,3.6,6,AM7,A,7,Z,13.1,8.8,11.2,25,258
2014,PORSCHE,VW,PANAMERA,2WD,FULL-SIZE,3.6,6,AM7,A,7,Z,12.9,8.4,10.9,26,251
2015,PORSCHE,VW,PANAMERA,2WD,FULL-SIZE,3.6,6,AM7,A,7,Z,12.9,8.4,10.9,26,251
2016,PORSCHE,VW,PANAMERA,2WD,FULL-SIZE,3.6,6,AM7,A,7,Z,12.9,8.4,10.9,26,255
2018,Porsche,VW,Panamera,2WD,FULL-SIZE,3,6,AM8,A,8,Z,11,8.3,9.8,29,229
2019,Porsche,VW,Panamera,2WD,FULL-SIZE,3,6,AM8,A,8,Z,12.4,8.7,10.7,26,250
2013,PORSCHE,VW,PANAMERA GTS,2WD,FULL-SIZE,4.8,8,AM7,A,7,Z,14.9,10.1,12.7,22,292
2014,PORSCHE,VW,PANAMERA GTS,2WD,FULL-SIZE,4.8,8,AM7,A,7,Z,15.1,9.7,12.7,22,292
2015,PORSCHE,VW,PANAMERA GTS,2WD,FULL-SIZE,4.8,8,AM7,A,7,Z,15.1,9.7,12.7,22,292
2016,PORSCHE,VW,PANAMERA GTS,2WD,FULL-SIZE,4.8,8,AM7,A,7,Z,15.1,9.7,12.7,22,298
2019,Porsche,VW,Panamera GTS,2WD,FULL-SIZE,4,8,AM8,A,8,Z,14.5,10.2,12.6,22,295
2019,Porsche,VW,Panamera GTS ST,2WD,FULL-SIZE,4,8,AM8,A,8,Z,15.7,10.5,13.4,21,313
2010,PORSCHE,VW,PANAMERA S,2WD,FULL-SIZE,4.8,8,AS7,A,7,Z,14.5,9.8,12.4,23,285
2011,PORSCHE,VW,PANAMERA S,2WD,FULL-SIZE,4.8,8,AS7,A,7,Z,14.5,9.8,12.4,23,285
2016,KIA,Hyundai,SORENTO AWD,AWD,SUV - SMALL,2,4,AS6,A,6,X,12.3,9.3,10.9,26,259
2016,KIA,Hyundai,SORENTO AWD,AWD,SUV - SMALL,2.4,4,AS6,A,6,X,11.4,9.2,10.4,27,245
2016,KIA,Hyundai,SORENTO AWD,AWD,SUV - SMALL,3.3,6,AS6,A,6,X,13.4,9.4,11.6,24,275
2012,PORSCHE,VW,PANAMERA S,2WD,FULL-SIZE,4.8,8,AS7,A,7,Z,14.5,9.8,12.4,23,285
2013,PORSCHE,VW,PANAMERA S,2WD,FULL-SIZE,4.8,8,AM7,A,7,Z,14.5,9.8,12.4,23,285
2014,PORSCHE,VW,PANAMERA S,2WD,FULL-SIZE,3,6,AM7,A,7,Z,13.4,8.8,11.3,25,260
2015,PORSCHE,VW,PANAMERA S,2WD,FULL-SIZE,3,6,AM7,A,7,Z,13.4,8.8,11.4,25,262
2016,PORSCHE,VW,PANAMERA S,2WD,FULL-SIZE,3,6,AM7,A,7,Z,13.4,8.8,11.4,25,267
2012,PORSCHE,VW,PANAMERA S HYBRID,2WD,FULL-SIZE,3,6,AS8,A,8,Z,9.9,8.1,9.1,31,209
2016,KIA,Hyundai,SPORTAGE AWD,AWD,SUV - SMALL,2,4,AS6,A,6,X,12.6,9.7,11.3,25,261
2016,KIA,Hyundai,SPORTAGE AWD,AWD,SUV - SMALL,2.4,4,AS6,A,6,X,12,9.3,10.8,26,251
2013,PORSCHE,VW,PANAMERA S HYBRID,2WD,FULL-SIZE,3,6,A8,A,8,Z,9.9,8.1,9.1,31,209
2010,PORSCHE,VW,PANAMERA TURBO,2WD,FULL-SIZE,4.8,8,AS7,A,7,Z,15.7,10.2,13.2,21,304
2011,PORSCHE,VW,PANAMERA TURBO,2WD,FULL-SIZE,4.8,8,AS7,A,7,Z,15.7,10.2,13.2,21,304
2012,PORSCHE,VW,PANAMERA TURBO,2WD,FULL-SIZE,4.8,8,AS7,A,7,Z,15.7,10.2,13.2,21,304
2013,PORSCHE,VW,PANAMERA TURBO,2WD,FULL-SIZE,4.8,8,AM7,A,7,Z,15.7,10.2,13.2,21,304
2014,PORSCHE,VW,PANAMERA TURBO,2WD,FULL-SIZE,4.8,8,AM7,A,7,Z,15.3,9.7,12.8,22,294
2015,PORSCHE,VW,PANAMERA TURBO,2WD,FULL-SIZE,4.8,8,AM7,A,7,Z,15.3,9.7,12.8,22,294
2016,PORSCHE,VW,PANAMERA TURBO,2WD,FULL-SIZE,4.8,8,AM7,A,7,Z,15.3,9.7,12.8,22,300
2018,Porsche,VW,Panamera Turbo,2WD,FULL-SIZE,4,8,AM8,A,8,Z,12.8,9.2,11.2,25,261
2019,Porsche,VW,Panamera Turbo,2WD,FULL-SIZE,4,8,AM8,A,8,Z,12.8,9.2,11.2,25,261
2014,PORSCHE,VW,PANAMERA TURBO EXECUTIVE,2WD,FULL-SIZE,4.8,8,AM7,A,7,Z,15.4,9.8,12.9,22,297
2015,PORSCHE,VW,PANAMERA TURBO EXECUTIVE,2WD,FULL-SIZE,4.8,8,AM7,A,7,Z,15.4,9.8,12.9,22,297
2016,PORSCHE,VW,PANAMERA TURBO EXECUTIVE,2WD,FULL-SIZE,4.8,8,AM7,A,7,Z,15.4,9.8,12.9,22,303
2018,Porsche,VW,Panamera Turbo Executive,2WD,FULL-SIZE,4,8,AM8,A,8,Z,12.8,9.2,11.2,25,261
2019,Porsche,VW,Panamera Turbo Executive,2WD,FULL-SIZE,4,8,AM8,A,8,Z,12.8,9.2,11.2,25,261
2012,PORSCHE,VW,PANAMERA TURBO S,2WD,FULL-SIZE,4.8,8,AS7,A,7,Z,15.7,10.2,13.2,21,304
2013,PORSCHE,VW,PANAMERA TURBO S,2WD,FULL-SIZE,4.8,8,AM7,A,7,Z,15.7,10.2,13.2,21,304
2015,PORSCHE,VW,PANAMERA TURBO S,2WD,FULL-SIZE,4.8,8,AM7,A,7,Z,15.3,9.7,12.8,22,294
2016,PORSCHE,VW,PANAMERA TURBO S,2WD,FULL-SIZE,4.8,8,AM7,A,7,Z,15.3,9.7,12.8,22,300
2015,PORSCHE,VW,PANAMERA TURBO S EXECUTIVE,2WD,FULL-SIZE,4.8,8,AM7,A,7,Z,15.4,9.8,12.9,22,297
2016,LEXUS,Toyota,GS 350 AWD,AWD,MID-SIZE,3.5,6,AS6,A,6,Z,12.4,9,10.9,26,254
2016,PORSCHE,VW,PANAMERA TURBO S EXECUTIVE,2WD,FULL-SIZE,4.8,8,AM7,A,7,Z,15.4,9.8,12.9,22,303
2018,Porsche,VW,Panamera Turbo ST,2WD,FULL-SIZE,4,8,AM8,A,8,Z,13.4,10.1,11.9,24,279
2019,Porsche,VW,Panamera Turbo ST,2WD,FULL-SIZE,4,8,AM8,A,8,Z,13.4,10.1,11.9,24,279
2010,VOLKSWAGEN,VW,PASSAT,2WD,MID-SIZE,2,4,AS6,A,6,Z,11,7.9,9.6,29,221
2010,VOLKSWAGEN,VW,PASSAT,2WD,MID-SIZE,2,4,M6,M,6,Z,11.4,7.9,9.8,29,225
2016,LEXUS,Toyota,IS 300 AWD,AWD,COMPACT,3.5,6,AS6,A,6,Z,12.6,9.2,11.1,25,258
2012,VOLKSWAGEN,VW,PASSAT,2WD,MID-SIZE,2.5,5,AS6,A,6,X,11,8,9.6,29,221
2016,LEXUS,Toyota,IS 350 AWD,AWD,COMPACT,3.5,6,AS6,A,6,Z,12.6,9.2,11.1,25,258
2012,VOLKSWAGEN,VW,PASSAT,2WD,MID-SIZE,2.5,5,M5,M,5,X,11.5,7.8,9.8,29,225
2016,LEXUS,Toyota,LS 460 AWD,AWD,MID-SIZE,4.6,8,AS8,A,8,Z,15.2,10.2,12.9,22,303
2016,LEXUS,Toyota,LS 460 L AWD,AWD,MID-SIZE,4.6,8,AS8,A,8,Z,15.2,10.2,12.9,22,303
2012,VOLKSWAGEN,VW,PASSAT,2WD,MID-SIZE,3.6,6,AS6,A,6,Z,12.3,8.8,10.7,26,246
2013,VOLKSWAGEN,VW,PASSAT,2WD,MID-SIZE,2.5,5,AS6,A,6,X,11,8,9.6,29,221
2016,LEXUS,Toyota,NX 200t AWD,AWD,SUV - SMALL,2,4,AS6,A,6,Z,10.6,8.4,9.6,29,225
2016,LEXUS,Toyota,NX 200t AWD F SPORT,AWD,SUV - SMALL,2,4,AS6,A,6,Z,10.8,8.8,9.9,29,231
2016,LEXUS,Toyota,NX 300h AWD,AWD,SUV - SMALL,2.5,4,AV6,AV,V,X,7.1,7.7,7.4,38,172
2013,VOLKSWAGEN,VW,PASSAT,2WD,MID-SIZE,2.5,5,M5,M,5,X,11.5,7.8,9.8,29,225
2016,LEXUS,Toyota,RC 300 AWD,AWD,SUBCOMPACT,3.5,6,AS6,A,6,Z,12.6,9.2,11.1,25,258
2013,VOLKSWAGEN,VW,PASSAT,2WD,MID-SIZE,3.6,6,AS6,A,6,Z,12.3,8.8,10.7,26,246
2016,LEXUS,Toyota,RC 350 AWD,AWD,SUBCOMPACT,3.5,6,AS6,A,6,Z,12.6,9.2,11.1,25,258
2014,VOLKSWAGEN,VW,PASSAT,2WD,MID-SIZE,1.8,4,A6,A,6,X,9.9,6.9,8.6,33,198
2016,LEXUS,Toyota,RX 350 AWD,AWD,SUV - SMALL,3.5,6,AS8,A,8,X,12.2,8.9,10.7,26,251
2016,LEXUS,Toyota,RX 450h AWD,AWD,SUV - SMALL,3.5,6,AV6,AV,V,Z,7.7,8.2,8,35,186
2016,LINCOLN,Ford,MKC AWD,AWD,SUV - SMALL,2,4,AS6,A,6,X,12.4,9,10.9,26,256
2016,LINCOLN,Ford,MKC AWD,AWD,SUV - SMALL,2.3,4,AS6,A,6,X,12.8,9.1,11.1,25,261
2016,LINCOLN,Ford,MKS AWD,AWD,FULL-SIZE,3.5,6,AS6,A,6,X,14.7,9.8,12.5,23,293
2016,LINCOLN,Ford,MKS AWD,AWD,FULL-SIZE,3.7,6,AS6,A,6,X,14.2,9.8,12.2,23,287
2016,LINCOLN,Ford,MKT AWD,AWD,SUV - STANDARD,3.5,6,AS6,A,6,X,15.7,11.2,13.7,21,322
2014,VOLKSWAGEN,VW,PASSAT,2WD,MID-SIZE,1.8,4,M5,M,5,X,10,6.9,8.6,33,198
2016,LINCOLN,Ford,MKT LIVERY AWD,AWD,SPECIAL PURPOSE VEHICLE,3.7,6,A6,A,6,X,14.7,10.2,12.7,22,298
2016,LINCOLN,Ford,MKX AWD,AWD,SUV - SMALL,2.7,6,AS6,A,6,X,14.1,9.7,12.1,23,283
2016,LINCOLN,Ford,MKX AWD,AWD,SUV - SMALL,3.7,6,AS6,A,6,X,14.4,10.3,12.5,23,293
2014,VOLKSWAGEN,VW,PASSAT,2WD,MID-SIZE,2.5,5,A6,A,6,X,11,8,9.7,29,223
2014,VOLKSWAGEN,VW,PASSAT,2WD,MID-SIZE,2.5,5,M5,M,5,X,11.4,7.8,9.8,29,225
2016,LINCOLN,Ford,MKZ AWD,AWD,MID-SIZE,2,4,AS6,A,6,X,10.8,7.5,9.3,30,220
2016,LINCOLN,Ford,MKZ AWD,AWD,MID-SIZE,3.7,6,AS6,A,6,X,13.8,9.7,11.9,24,279
2014,VOLKSWAGEN,VW,PASSAT,2WD,MID-SIZE,3.6,6,A6,A,6,Z,12.4,8.8,10.8,26,248
2016,LINCOLN,Ford,NAVIGATOR 4X4,4WD,SUV - STANDARD,3.5,6,AS6,A,6,X,16.2,11.9,14.3,20,334
2016,LINCOLN,Ford,NAVIGATOR L 4X4,4WD,SUV - STANDARD,3.5,6,AS6,A,6,X,16.1,12.4,14.4,20,339
2015,VOLKSWAGEN,VW,PASSAT,2WD,MID-SIZE,1.8,4,AS6,A,6,X,9.7,6.6,8.3,34,191
2015,VOLKSWAGEN,VW,PASSAT,2WD,MID-SIZE,1.8,4,M5,M,5,X,9.8,6.7,8.4,34,193
2015,VOLKSWAGEN,VW,PASSAT,2WD,MID-SIZE,3.6,6,AM6,A,6,Z,11.9,8.5,10.4,27,239
2016,VOLKSWAGEN,VW,PASSAT,2WD,MID-SIZE,1.8,4,AS6,A,6,X,9.4,6.3,8,35,187
2016,VOLKSWAGEN,VW,PASSAT,2WD,MID-SIZE,1.8,4,M6,M,6,X,9.5,6.4,8.1,35,189
2016,VOLKSWAGEN,VW,PASSAT,2WD,MID-SIZE,3.6,6,AM6,A,6,X,11.9,8.5,10.4,27,243
2017,VOLKSWAGEN,VW,PASSAT,2WD,MID-SIZE,1.8,4,AS6,A,6,X,10.1,7,8.7,32,204
2017,VOLKSWAGEN,VW,PASSAT,2WD,MID-SIZE,3.6,6,AM6,A,6,X,11.9,8.5,10.4,27,242
2018,Volkswagen,VW,Passat,2WD,MID-SIZE,2,4,AS6,A,6,X,9.3,6.5,8.1,35,188
2016,MAZDA,MAZDA,CX-3 4WD,4WD,COMPACT,2,4,AS6,A,6,X,8.8,7.3,8.1,35,189
2018,Volkswagen,VW,Passat,2WD,MID-SIZE,3.6,6,AM6,A,6,X,12.2,8.5,10.6,27,246
2019,Volkswagen,VW,Passat,2WD,MID-SIZE,2,4,AS6,A,6,X,9.3,6.5,8.1,35,188
2011,VOLKSWAGEN,VW,PASSAT CC,2WD,COMPACT,2,4,AS6,A,6,Z,11,7.9,9.6,29,221
2016,MAZDA,MAZDA,CX-5 4WD,4WD,SUV - SMALL,2,4,AS6,A,6,X,9.3,7.6,8.5,33,199
2016,MAZDA,MAZDA,CX-5 4WD,4WD,SUV - SMALL,2.5,4,AS6,A,6,X,9.8,7.9,9,31,210
2011,VOLKSWAGEN,VW,PASSAT CC,2WD,COMPACT,2,4,M6,M,6,Z,11.4,8,9.9,29,228
2012,VOLKSWAGEN,VW,PASSAT TDI (modified),2WD,MID-SIZE,2,4,AS6,A,6,D,7.8,5.9,6.9,41,180
2013,VOLKSWAGEN,VW,PASSAT TDI (modified),2WD,MID-SIZE,2,4,AS6,A,6,D,7.8,5.9,6.9,41,180
2014,VOLKSWAGEN,VW,PASSAT TDI (modified),2WD,MID-SIZE,2,4,A6,A,6,D,7.8,5.9,6.9,41,180
2015,VOLKSWAGEN,VW,PASSAT TDI (modified),2WD,MID-SIZE,2,4,AM6,A,6,D,7.8,5.6,6.9,41,185
2015,VOLKSWAGEN,VW,PASSAT TDI (modified),2WD,MID-SIZE,2,4,M6,M,6,D,7.8,5.3,6.7,42,182
2010,VOLKSWAGEN,VW,PASSAT WAGON,2WD,STATION WAGON - MID-SIZE,2,4,AS6,A,6,Z,11,7.9,9.6,29,221
2010,VOLKSWAGEN,VW,PASSAT WAGON,2WD,STATION WAGON - MID-SIZE,2,4,M6,M,6,Z,11.4,7.9,9.8,29,225
